,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene_name
ENSG00000040633,0.009985404,5.384484881,0.101250329,0.919557156,0.963513548,-6.672465449,PHF23
ENSG00000151151,-0.013068301,5.524423771,-0.101211099,0.919588216,0.963513548,-6.683353619,IPMK
ENSG00000114861,0.008326832,8.653535905,0.101197511,0.919598705,0.963513548,-6.620477823,FOXP1
ENSG00000101940,0.010902993,5.231763466,0.101179021,0.919613615,0.963513548,-6.656257617,WDR13
ENSG00000168918,0.010702564,7.895037638,0.101087027,0.919686452,0.963513548,-6.660869484,INPP5D
ENSG00000158480,-0.008864607,2.759224168,-0.101074316,0.919696246,0.963513548,-6.210261549,SPATA2
ENSG00000111911,-0.008555244,3.728935409,-0.100984508,0.919767355,0.963513548,-6.43119281,HINT3
ENSG00000215845,0.014725013,4.174436306,0.100944758,0.919799097,0.963513548,-6.509401774,TSTD1
ENSG00000139209,-0.042507797,-0.417326004,-0.100188204,0.920398146,0.963955803,-5.583607895,SLC38A4
ENSG00000179958,-0.01707877,2.664076004,-0.100185583,0.920400221,0.963955803,-6.222016861,DCTPP1
ENSG00000116560,-0.006482417,7.621494094,-0.100176522,0.920407128,0.963955803,-6.671251071,SFPQ
ENSG00000171159,0.012974917,5.299109575,0.099944756,0.92059092,0.964021505,-6.666854424,C9orf16
ENSG00000125245,-0.012436078,4.885515234,-0.099941164,0.920593764,0.964021505,-6.621126251,GPR18
ENSG00000263513,-0.04746502,-2.104474442,-0.099654995,0.920820374,0.96419392,-5.319239701,FAM72C
ENSG00000026652,-0.015425337,4.073920523,-0.099442938,0.920988301,0.964304868,-6.500383796,AGPAT4
ENSG00000213347,-0.016147859,6.531870947,-0.099298008,0.921103071,0.964360149,-6.704777358,MXD3
ENSG00000157782,0.020320826,0.024002641,0.099170853,0.921203503,0.964400411,-5.667404422,CABP1
ENSG00000164850,-0.027079111,0.725422745,-0.09905111,0.921298595,0.964430939,-5.816125251,GPER1
ENSG00000204611,-0.014928343,2.625244339,-0.098915082,0.921406245,0.964430939,-6.165466241,ZNF616
ENSG00000154548,0.017580346,3.813233082,0.098899582,0.921418596,0.964430939,-6.448430617,SRSF12
ENSG00000115234,0.006933116,5.806498176,0.09873911,0.921545419,0.96445034,-6.698075467,SNX17
ENSG00000198695,-0.014098687,9.772238436,-0.098714106,0.921565484,0.96445034,-6.563491683,MT-ND6
ENSG00000070759,0.012280748,3.951929532,0.098570458,0.921679249,0.96445034,-6.467830858,TESK2
ENSG00000125618,0.035867182,1.947755369,0.098563137,0.921685047,0.96445034,-6.001694463,PAX8
ENSG00000143190,0.010394944,5.281778711,0.098222377,0.921954923,0.964655727,-6.662727884,POU2F1
ENSG00000254093,0.024685086,3.070173377,0.098158757,0.92200531,0.964655727,-6.299689828,PINX1
ENSG00000050730,0.017396001,1.784968342,0.09776294,0.922318718,0.964831993,-5.994687056,TNIP3
ENSG00000140043,-0.012897644,3.220721743,-0.09773521,0.922340748,0.964831993,-6.315845989,PTGR2
ENSG00000143552,0.019295168,0.456429705,0.097710861,0.922359792,0.964831993,-5.748533945,NUP210L
ENSG00000239920,-0.020273954,2.150187476,-0.097408291,0.922599703,0.964986529,-6.109018878,AC104389.5
ENSG00000106624,-0.03128757,0.259776539,-0.097368081,0.922631552,0.964986529,-5.761834669,AEBP1
ENSG00000139737,0.016940465,3.843911515,0.097151752,0.9228029,0.965100876,-6.44815338,SLAIN1
ENSG00000174780,-0.011980142,5.475608289,-0.097013511,0.922912399,0.965150527,-6.679362381,SRP72
ENSG00000179912,-0.006485776,6.214403116,-0.096808678,0.92307439,0.965255062,-6.706815041,R3HDM2
ENSG00000167608,-0.024656156,2.800467264,-0.096497706,0.923320975,0.965359821,-6.235162314,TMC4
ENSG00000130775,0.012850381,7.858412988,0.09625734,0.923511378,0.965359821,-6.659316001,THEMIS2
ENSG00000101276,-0.024757722,-0.457543675,-0.096197907,0.923558207,0.965359821,-5.581044462,SLC52A3
ENSG00000114115,0.037940139,-0.417204435,0.096143182,0.923601809,0.965359821,-5.597521484,RBP1
ENSG00000165102,-0.009905296,5.027823653,-0.096142363,0.923602458,0.965359821,-6.631919356,HGSNAT
ENSG00000164304,-0.033304127,-1.318346189,-0.096099354,0.923636528,0.965359821,-5.453502487,CAGE1
ENSG00000113013,-0.009755943,5.147591361,-0.096017197,0.92370161,0.965359821,-6.652549917,HSPA9
ENSG00000163116,-0.033857287,-0.754966908,-0.095936608,0.92376545,0.965359821,-5.557325939,STPG2
ENSG00000161243,-0.017906687,2.109381072,-0.095918603,0.923779714,0.965359821,-6.072403268,FBXO27
ENSG00000275489,0.046901667,-2.242943324,0.095899379,0.923794943,0.965359821,-5.318893835,C17orf98
ENSG00000140575,-0.011125242,9.270331772,-0.095663774,0.923981585,0.965462814,-6.587145928,IQGAP1
ENSG00000108479,0.012594872,4.169731691,0.095618327,0.924017588,0.965462814,-6.510903986,GALK1
ENSG00000127540,0.01006982,5.566859715,0.09522498,0.924329204,0.965723563,-6.684785984,UQCR11
ENSG00000110400,0.017965357,2.602790794,0.094720549,0.924728839,0.966017438,-6.168029547,NECTIN1
ENSG00000221923,0.014916323,3.788158677,0.09457782,0.924841919,0.966017438,-6.458828562,ZNF880
ENSG00000139197,-0.013215655,3.504661971,-0.094548775,0.924864931,0.966017438,-6.384136217,PEX5
ENSG00000140740,0.005828139,7.149411131,0.094425692,0.924962196,0.966017438,-6.68997986,UQCRC2
ENSG00000205678,0.016397852,3.720502902,0.094406673,0.924977517,0.966017438,-6.430792404,TECRL
ENSG00000136052,0.032903627,0.537081713,0.094397159,0.924985054,0.966017438,-5.811000387,SLC41A2
ENSG00000100528,0.011429599,5.522483957,0.094299227,0.925062645,0.966017438,-6.685611581,CNIH1
ENSG00000164169,0.013832498,3.64552182,0.094243096,0.925107118,0.966017438,-6.407316465,PRMT9
ENSG00000041802,-0.012298807,4.542534514,-0.093614533,0.925605145,0.966472634,-6.572739857,LSG1
ENSG00000166398,0.009738992,4.254484813,0.093534428,0.925668542,0.966473979,-6.520460102,KIAA0355
ENSG00000091129,0.042602617,-1.387670405,0.093258457,0.925887288,0.96663751,-5.452867791,NRCAM
ENSG00000261873,0.024158287,2.186190787,0.092861791,0.926201603,0.966900788,-6.137175082,SMIM36
ENSG00000267168,0.052052876,-0.458165812,0.092676092,0.926348754,0.966989532,-5.641003944,AC005837.2
ENSG00000126522,0.01038596,3.803734905,0.092535823,0.926459825,0.967012508,-6.438695535,ASL
ENSG00000153561,0.011718616,6.758041448,0.092399675,0.926567795,0.967012508,-6.700870976,RMND5A
ENSG00000237693,-0.025977617,1.019397607,-0.092378885,0.92658427,0.967012508,-5.885732601,IRGM
ENSG00000185189,-0.017273781,1.30380263,-0.092334378,0.926619337,0.967012508,-5.902046078,NRBP2
ENSG00000213221,-0.025905155,-0.765391669,-0.092068007,0.926830417,0.967167927,-5.53053859,DNLZ
ENSG00000157625,-0.009777073,5.464215393,-0.091977095,0.926902672,0.967178467,-6.681411064,TAB3
ENSG00000132793,0.01673643,-0.054456155,0.091582226,0.927215357,0.967439866,-5.632257813,LPIN3
ENSG00000083720,-0.017573756,3.807910592,-0.09134459,0.927403929,0.967571743,-6.452310457,OXCT1
ENSG00000105643,0.010919834,5.259334618,0.091021964,0.927659621,0.967723343,-6.671801653,ARRDC2
ENSG00000125107,0.005733182,7.399750322,0.091004002,0.927673614,0.967723343,-6.681703254,CNOT1
ENSG00000169981,0.018521094,1.456614773,0.090550198,0.928033524,0.968033897,-5.952055022,ZNF35
ENSG00000115353,0.040547506,0.113792641,0.090430624,0.928128296,0.968067861,-5.64321344,TACR1
ENSG00000221823,-0.008087175,7.595202371,-0.089990791,0.928476854,0.96836651,-6.67403933,PPP3R1
ENSG00000162384,0.007921059,4.445237539,0.089853005,0.928585881,0.968398158,-6.559891375,CZIB
ENSG00000176994,-0.006158901,4.421299448,-0.089723105,0.928688845,0.968398158,-6.558554462,SMCR8
ENSG00000187147,0.007216498,4.885759396,0.089716732,0.928693896,0.968398158,-6.621578837,RNF220
ENSG00000130822,0.036005082,-0.825920104,0.08963686,0.928757444,0.96839953,-5.56761859,PNCK
ENSG00000063180,-0.032243751,1.572548852,-0.089481843,0.928880319,0.96844971,-5.954380332,CA11
ENSG00000115457,0.020873118,0.985782325,0.089419114,0.928930041,0.96844971,-5.899923962,IGFBP2
ENSG00000164406,0.012085593,3.393034568,0.089215672,0.929091303,0.968459399,-6.369796892,LEAP2
ENSG00000135525,0.019522121,0.891330839,0.089191021,0.929110843,0.968459399,-5.858374212,MAP7
ENSG00000284873,-0.030199417,2.082118592,-0.089171844,0.929126044,0.968459399,-6.04966656,OOSP1
ENSG00000157379,0.007581289,4.567763075,0.089070567,0.929206087,0.968477959,-6.574575909,DHRS1
ENSG00000147912,-0.029078973,1.312058236,-0.088957644,0.929295837,0.968506632,-5.92611942,FBXO10
ENSG00000261832,0.034384681,-1.893891032,0.088849323,0.929381702,0.968531253,-5.457906152,AC138894.1
ENSG00000171791,-0.020282187,4.408171066,-0.08857611,0.929598281,0.96867617,-6.557923131,BCL2
ENSG00000118557,-0.032465053,0.695584618,-0.088442032,0.929704568,0.96867617,-5.838242663,PMFBP1
ENSG00000083067,-0.011559175,1.450459403,-0.088429025,0.929714643,0.96867617,-5.940591324,TRPM3
ENSG00000131591,-0.018657793,2.81505457,-0.088353779,0.929774529,0.96867617,-6.2632829,C1orf159
ENSG00000101216,-0.008054654,2.757811611,-0.088243765,0.929861506,0.96867617,-6.214735631,GMEB2
ENSG00000181023,-0.036360594,-2.214143547,-0.088202741,0.929894263,0.96867617,-5.350306787,OR56B1
ENSG00000157933,-0.016739736,6.138953203,-0.087789568,0.93022181,0.968952512,-6.706377068,SKI
ENSG00000180071,-0.023312095,2.382143811,-0.087585216,0.930383816,0.96899207,-6.108583319,ANKRD18A
ENSG00000275520,0.049779782,-1.867686952,0.087584571,0.930384327,0.96899207,-5.384740856,FAM236A
ENSG00000135835,0.014841605,0.976554618,0.087444402,0.930495219,0.969002605,-5.851324859,KIAA1614
ENSG00000049618,-0.00559156,7.045944609,-0.087414426,0.930518985,0.969002605,-6.694668511,ARID1B
ENSG00000114446,0.019160422,3.629924961,0.087158696,0.930721963,0.969113212,-6.406650767,IFT57
ENSG00000119723,0.018861772,3.574674421,0.087123639,0.930749756,0.969113212,-6.413859982,COQ6
ENSG00000249242,0.036881716,0.44482346,0.087024997,0.930827962,0.969129795,-5.788545136,TMEM150C
ENSG00000115756,0.009184404,6.195378986,0.086908459,0.930920357,0.969161148,-6.707654035,HPCAL1
ENSG00000103540,-0.008116846,4.560834178,-0.086305498,0.931398271,0.969501205,-6.576756495,CCP110
ENSG00000198522,-0.009919365,3.788850547,-0.086253559,0.931439583,0.969501205,-6.451342141,GPN1
ENSG00000213397,0.008258332,3.310626895,0.086147932,0.931523121,0.969501205,-6.345939922,HAUS7
ENSG00000084693,-0.015078129,3.982315714,-0.086131912,0.931536052,0.969501205,-6.480814278,AGBL5
ENSG00000204947,0.017642148,1.382473606,0.086103585,0.931558512,0.969501205,-5.951738555,ZNF425
ENSG00000160991,0.012258007,6.42690506,0.085870491,0.931743333,0.969600698,-6.707470802,ORAI2
ENSG00000185615,-0.039102586,-1.407886911,-0.085825847,0.931778732,0.969600698,-5.422195258,PDIA2
ENSG00000172468,0.031521864,0.75889363,0.085602851,0.931955549,0.969719846,-5.793577463,HSFY1
ENSG00000149781,0.009433721,7.155508966,0.085073273,0.932375475,0.970074542,-6.691289755,FERMT3
ENSG00000104833,-0.040233799,-0.929167833,-0.084987788,0.932443261,0.970074542,-5.501569948,TUBB4A
ENSG00000165521,0.023729694,-0.045951636,0.084937104,0.932483453,0.970074542,-5.666153267,EML5
ENSG00000137871,0.013135307,5.930266044,0.084452104,0.932868052,0.970311961,-6.702643899,ZNF280D
ENSG00000134330,0.007797278,6.249347932,0.084299471,0.932989091,0.970311961,-6.707466506,IAH1
ENSG00000086065,0.009156239,5.676203669,0.084286082,0.932999709,0.970311961,-6.694863693,CHMP5
ENSG00000100417,0.011078508,2.957657995,0.084256788,0.933022822,0.970311961,-6.264963827,PMM1
ENSG00000164989,0.007955512,3.821001962,0.084255864,0.933023448,0.970311961,-6.44821441,CCDC171
ENSG00000111652,0.008536068,4.773092874,0.083627387,0.933522079,0.970765642,-6.609968553,COPS7A
ENSG00000205138,0.021217581,2.015939946,0.083322,0.933764272,0.970952612,-6.03673184,SDHAF1
ENSG00000163482,-0.016186912,2.566555135,-0.083206651,0.933855753,0.970982853,-6.198961583,STK36
ENSG00000285171,0.038024638,0.813425919,0.08308558,0.933951774,0.971017809,-5.803895101,AL590764.2
ENSG00000171490,0.010167665,5.476617004,0.082947943,0.934060934,0.971040491,-6.684364729,RSL1D1
ENSG00000174943,0.010772969,5.057054238,0.082900711,0.934098394,0.971040491,-6.639117172,KCTD13
ENSG00000206562,-0.007510411,4.410923026,-0.082708356,0.934250737,0.971133983,-6.559041826,METTL6
ENSG00000142546,0.009477339,5.738969736,0.082421078,0.934478803,0.971306169,-6.694641376,NOSIP
ENSG00000184194,-0.028920196,-0.218417864,-0.081753726,0.935008121,0.971720052,-5.682244095,GPR173
ENSG00000117308,-0.011277009,2.782282372,-0.08168961,0.935058901,0.971720052,-6.236635899,GALE
ENSG00000184730,0.013595957,5.672562992,0.081614903,0.935118234,0.971720052,-6.6907045,APOBR
ENSG00000138080,-0.023028153,-0.232948442,-0.081604133,0.935126777,0.971720052,-5.643006663,EMILIN1
ENSG00000075340,-0.014425711,2.922183609,-0.081445534,0.935252577,0.971785881,-6.30386233,ADD2
ENSG00000092036,-0.012097565,7.029136339,-0.081252674,0.935405556,0.971802257,-6.697719791,HAUS4
ENSG00000221886,0.021672935,0.329799309,0.08112813,0.935504347,0.971802257,-5.724906662,ZBED8
ENSG00000136856,-0.026582984,2.534959172,-0.08111322,0.935516173,0.971802257,-6.168668397,SLC2A8
ENSG00000113645,0.026479504,-0.455074938,0.080957128,0.935639991,0.971802257,-5.617033404,WWC1
ENSG00000188107,0.007401136,3.87288592,0.080895586,0.935688593,0.971802257,-6.465381081,EYS
ENSG00000080493,-0.026660658,-0.713395027,-0.080892199,0.935691495,0.971802257,-5.54898749,SLC4A4
ENSG00000283324,0.031991158,-0.56165791,0.080823227,0.935746206,0.971802257,-5.60165449,CTXND2
ENSG00000158813,0.03416151,1.149854978,0.0807414,0.935811115,0.971802257,-5.893057137,EDA
ENSG00000089505,-0.010876568,5.817919013,-0.080717091,0.935830398,0.971802257,-6.700183982,CMTM1
ENSG00000197653,-0.023040248,0.881782871,-0.0804115,0.936072812,0.97186769,-5.848065229,DNAH10
ENSG00000144635,0.007620056,6.290195841,0.080404777,0.936078145,0.97186769,-6.708430221,DYNC1LI1
ENSG00000092470,0.012231875,2.732832454,0.080386163,0.936092911,0.97186769,-6.214161981,WDR76
ENSG00000198088,0.034550062,-0.084410822,0.08032273,0.936143231,0.97186769,-5.684976261,NUP62CL
ENSG00000132964,-0.011636558,3.064731024,-0.080236502,0.936211634,0.971873865,-6.287237193,CDK8
ENSG00000125388,-0.021274935,1.591625636,-0.079982373,0.936413232,0.97198422,-5.958223299,GRK4
ENSG00000159921,0.007469333,3.11840135,0.07994475,0.936442865,0.97198422,-6.293083076,GNE
ENSG00000186891,-0.03548518,-0.509581868,-0.079654928,0.936672997,0.972043347,-5.596373757,TNFRSF18
ENSG00000155034,-0.008498426,3.170175792,-0.079557568,0.936750024,0.972043347,-6.318451476,FBXL18
ENSG00000187801,0.019116657,1.06062072,0.079549121,0.936756937,0.972043347,-5.864909966,ZFP69B
ENSG00000134532,-0.019486046,2.535735257,-0.079487375,0.936805921,0.972043347,-6.19018565,SOX5
ENSG00000169213,-0.008427791,0.204826,-0.079307552,0.93694837,0.972043347,-5.707777432,RAB3B
ENSG00000283644,-0.067865784,0.301088279,-0.079307304,0.936948778,0.972043347,-5.73019234,ETDC
ENSG00000183323,0.007901039,5.848807539,0.079246714,0.936996847,0.972043347,-6.70353358,CCDC125
ENSG00000141449,0.014051637,2.289166347,0.079231494,0.937008921,0.972043347,-6.114475617,GREB1L
ENSG00000107164,0.01301039,4.179633988,0.079164552,0.93706203,0.972043347,-6.512132449,FUBP3
ENSG00000165828,-0.033921941,0.235201926,-0.079084691,0.937125388,0.972044272,-5.727972448,PRAP1
ENSG00000139173,-0.02474272,1.91601939,-0.078878941,0.937288623,0.972088243,-6.016165658,TMEM117
ENSG00000119121,0.013687763,4.351401338,0.078873778,0.937292719,0.972088243,-6.559520341,TRPM6
ENSG00000103599,-0.028904764,0.877757947,-0.078572068,0.937532089,0.972271698,-5.830744364,IQCH
ENSG00000091073,0.008936749,6.489073348,0.078143022,0.937872495,0.972380083,-6.707999082,DTX2
ENSG00000009950,-0.014137126,0.118994444,-0.078059818,0.937938303,0.972380083,-5.705867586,MLXIPL
ENSG00000132259,0.025015396,-0.537597472,0.078008297,0.937979388,0.972380083,-5.627254994,CNGA4
ENSG00000241945,-0.028798514,1.206880772,-0.077897636,0.93806719,0.972380083,-5.87933719,PWP2
ENSG00000166887,-0.005463344,6.426015454,-0.077855627,0.938100314,0.972380083,-6.707867331,VPS39
ENSG00000100219,0.012627419,6.110205178,0.077848779,0.938105954,0.972380083,-6.707813626,XBP1
ENSG00000078304,-0.004503793,8.616654424,-0.077777633,0.938162198,0.972380083,-6.626081886,PPP2R5C
ENSG00000197360,-0.03951405,0.208870904,-0.077732036,0.938198583,0.972380083,-5.734671193,ZNF98
ENSG00000113905,0.024996347,-0.830294901,0.077663909,0.938252637,0.972380083,-5.537186221,HRG
ENSG00000158435,-0.008616956,6.952815121,-0.07765276,0.938261484,0.972380083,-6.697588854,CNOT11
ENSG00000171116,0.035964974,-0.991011792,0.077501319,0.938381645,0.972439849,-5.488105155,HSFX1
ENSG00000185015,-0.014044719,2.885326537,-0.076328126,0.939312564,0.973307586,-6.279276395,CA13
ENSG00000221937,0.024513079,3.323636892,0.076288401,0.939344087,0.973307586,-6.334245025,TAS2R40
ENSG00000259066,-0.039478979,0.977802125,-0.076186935,0.939424603,0.973326203,-5.890795434,AL110118.2
ENSG00000241058,0.010478206,4.6895469,0.075762259,0.939761605,0.973610541,-6.596520191,NSUN6
ENSG00000118194,-0.022143235,0.509106876,-0.075313149,0.940118007,0.97391494,-5.774998684,TNNT2
ENSG00000027001,0.019127578,1.779775466,0.075085922,0.940298334,0.973992484,-5.99837921,MIPEP
ENSG00000198952,0.010250316,5.444098728,0.074848501,0.940486754,0.973992484,-6.678563551,SMG5
ENSG00000261609,-0.018590225,2.219541816,-0.074827045,0.940503781,0.973992484,-6.110425947,GAN
ENSG00000114948,-0.029999708,-0.639970972,-0.074648655,0.940645356,0.973992484,-5.526677337,ADAM23
ENSG00000188312,-0.018106166,2.180930703,-0.074611398,0.940674924,0.973992484,-6.086563528,CENPP
ENSG00000283189,0.013378604,1.499867507,0.074569243,0.940708297,0.973992484,-5.981633664,AC104452.1
ENSG00000171604,0.010239287,4.766508697,0.074523162,0.940744951,0.973992484,-6.604497641,CXXC5
ENSG00000005100,-0.00753673,2.31667209,-0.074518034,0.940748823,0.973992484,-6.120372958,DHX33
ENSG00000165272,-0.018872649,2.867149601,-0.074491171,0.94077034,0.973992484,-6.265147785,AQP3
ENSG00000175592,0.024420006,0.186008504,0.074430138,0.940818779,0.973992484,-5.719447724,FOSL1
ENSG00000135052,0.014729971,2.98879012,0.074284395,0.940934448,0.974047428,-6.273410104,GOLM1
ENSG00000186185,-0.019844857,1.422224516,-0.074137957,0.941050669,0.974060324,-5.952764717,KIF18B
ENSG00000196081,0.020518735,1.593776311,0.074110957,0.941072097,0.974060324,-5.980341435,ZNF724
ENSG00000147124,-0.011920893,2.796767325,-0.073901146,0.941238618,0.974166042,-6.218359055,ZNF41
ENSG00000144407,0.022562058,0.454575065,0.073824511,0.941299441,0.974166042,-5.783919986,PTH2R
ENSG00000173065,-0.009496847,3.248837102,-0.073466042,0.941583909,0.974395638,-6.319797575,FAM222B
ENSG00000139567,-0.020892607,2.278441375,-0.073292258,0.941721887,0.97447362,-6.114625486,ACVRL1
ENSG00000011243,0.007040507,5.673646099,0.073092156,0.941880711,0.974525894,-6.69509241,AKAP8L
ENSG00000163814,-0.014653058,0.02725837,-0.073057876,0.941907726,0.974525894,-5.665631499,CDCP1
ENSG00000131042,-0.011551689,6.810426542,-0.072991905,0.941960283,0.974525894,-6.702128753,LILRB2
ENSG00000181072,-0.019921422,-0.615176814,-0.072535798,0.942322217,0.97480674,-5.588299566,CHRM2
ENSG00000174013,-0.009657754,1.993408977,-0.072491814,0.942357033,0.97480674,-6.055742482,FBXO45
ENSG00000175602,0.01165992,3.299445677,0.072183614,0.942601865,0.974903484,-6.337516626,CCDC85B
ENSG00000065518,-0.00590739,5.957547455,-0.072159866,0.94262057,0.974903484,-6.704606385,NDUFB4
ENSG00000085449,0.008586859,6.327021128,0.072137451,0.942638508,0.974903484,-6.709017808,WDFY1
ENSG00000197943,0.007409304,8.496956955,0.071619611,0.943049565,0.975245594,-6.633880273,PLCG2
ENSG00000177669,0.019976171,1.003922652,0.071522687,0.943126505,0.975245594,-5.826697735,MBOAT4
ENSG00000144713,-0.008570158,8.778973728,-0.071483876,0.943157313,0.975245594,-6.615566953,RPL32
ENSG00000137574,0.009457789,3.998946209,0.071324396,0.943283911,0.975311691,-6.482545615,TGS1
ENSG00000160783,-0.007703154,5.149994749,-0.071107373,0.943456191,0.975425007,-6.65630474,PMF1
ENSG00000117036,-0.005151806,4.265407161,-0.070922455,0.943602797,0.97542929,-6.531314892,ETV3
ENSG00000196757,0.007518087,3.743158191,0.070846753,0.943662921,0.97542929,-6.43781444,ZNF700
ENSG00000152939,0.010595236,0.938835746,0.070787976,0.943709554,0.97542929,-5.840857601,MARVELD2
ENSG00000197580,0.01228425,2.838921264,0.070786303,0.94371107,0.97542929,-6.266358881,BCO2
ENSG00000146576,-0.007167776,4.621390168,-0.07054642,0.943901487,0.975561307,-6.569928748,C7orf26
ENSG00000067167,-0.005101636,6.680309961,-0.070441819,0.943984357,0.97558216,-6.705220396,TRAM1
ENSG00000196420,0.031473469,0.543676656,0.070096044,0.94425905,0.97569692,-5.790794887,S100A5
ENSG00000007129,0.008868411,4.722476368,0.070007092,0.944329668,0.97569692,-6.608331607,CEACAM21
ENSG00000197785,-0.016738137,1.353893125,-0.069988803,0.944344187,0.97569692,-5.963955023,ATAD3A
ENSG00000130544,-0.004305826,3.170187509,-0.069963806,0.944363847,0.97569692,-6.30727431,ZNF557
ENSG00000132434,0.012512077,2.207267251,0.069907281,0.944408908,0.97569692,-6.083232036,LANCL2
ENSG00000152234,-0.004967663,6.453086979,-0.069810871,0.944485263,0.975711026,-6.708136925,ATP5F1A
